date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2026-03-28;"Здоровье";"ЭкономЪ";"Лекарства для Сони #дочь";"Т-Банк";"2544.07";RUB;"Т-Банк";"0";RUB;"2026-03-28 21:27:45";"2026-03-28 21:27:45";
2026-03-28;"Уход за собой";"Точка красоты";"Стрижка Сергея #Сергей";"Т-Банк";"6310.75";RUB;"Т-Банк";"0";RUB;"2026-03-28 20:50:10";"2026-03-28 20:50:10";
2026-03-28;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"4255.37";RUB;"Т-Банк";"0";RUB;"2026-03-28 12:33:45";"2026-03-28 12:33:45";
2026-03-28;"Проценты";"Т-Банк";"Начисление процентов на накопит. счёт";"Т-Банк - Нак.счет";"0";RUB;"Т-Банк - Нак.счет";"4849.87";RUB;"2026-03-28 01:42:45";"2026-03-28 01:42:45";
2026-03-28;"Проценты";"Сбер";"Начисление процентов на накопит. Сбер";"Сбер - Нак.счет";"0";RUB;"Сбер - Нак.счет";"1142.98";RUB;"2026-03-28 00:32:40";"2026-03-28 00:32:40";
2026-03-27;"";"";"Перевод на накопительный Сбер";"Сбер";"33769.88";RUB;"Сбер - Нак.счет";"33769.88";RUB;"2026-03-27 13:45:12";"2026-03-27 13:45:12";
2026-03-27;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"110.64";RUB;"Сбер";"0";RUB;"2026-03-27 12:28:28";"2026-03-27 12:28:28";
2026-03-27;"Еда дома";"Лента";"Продукты в Лента";"Сбер";"4476.85";RUB;"Сбер";"0";RUB;"2026-03-27 11:30:55";"2026-03-27 11:30:55";
2026-03-26;"Животные / Кот";"Зоозавр";"Royal Canin для кота #Барсик";"Т-Банк";"3254.51";RUB;"Т-Банк";"0";RUB;"2026-03-26 22:37:42";"2026-03-26 22:37:42";
2026-03-26;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3546.14";RUB;"Т-Банк";"0";RUB;"2026-03-26 17:55:52";"2026-03-26 17:55:52";
2026-03-26;"Развлечения";"Парковка наличными";"Мелочи в киоске";"Наличные ₽";"946.65";RUB;"Наличные ₽";"0";RUB;"2026-03-26 16:00:28";"2026-03-26 16:00:28";
2026-03-25;"Еда дома";"Глобус";"Закупка на неделю";"Сбер";"11318.22";RUB;"Сбер";"0";RUB;"2026-03-25 19:02:40";"2026-03-25 19:02:40";
2026-03-25;"Еда дома";"Яндекс Лавка";"Магазин Яндекс Лавка, на ужин";"Т-Банк";"2361.39";RUB;"Т-Банк";"0";RUB;"2026-03-25 16:52:33";"2026-03-25 16:52:33";
2026-03-25;"Транспорт";"Метро Москвы";"Поездка на метро";"Сбер";"94.51";RUB;"Сбер";"0";RUB;"2026-03-25 12:18:06";"2026-03-25 12:18:06";
2026-03-25;"Зарплата";"Работа Кати";"Зарплата за март (аванс)";"Сбер";"0";RUB;"Сбер";"208958.37";RUB;"2026-03-25 11:22:02";"2026-03-25 11:22:02";
2026-03-25;"Еда вне дома";"Bro & N";"Bro & N с Катей";"Т-Банк";"2428.08";RUB;"Т-Банк";"0";RUB;"2026-03-25 10:46:33";"2026-03-25 10:46:33";
2026-03-24;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3546.14";RUB;"Т-Банк";"0";RUB;"2026-03-24 16:30:08";"2026-03-24 16:30:08";
2026-03-24;"Транспорт";"Метро Москвы";"Поездка на метро";"Сбер";"107.36";RUB;"Сбер";"0";RUB;"2026-03-24 12:31:46";"2026-03-24 12:31:46";
2026-03-24;"Еда дома";"Самокат";"Самокат, фрукты и хлеб";"Сбер";"1039.12";RUB;"Сбер";"0";RUB;"2026-03-24 10:46:29";"2026-03-24 10:46:29";
2026-03-24;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"462.74";RUB;"Т-Банк";"0";RUB;"2026-03-24 08:14:55";"2026-03-24 08:14:55";
2026-03-23;"Транспорт";"Метро Москвы";"Поездка на метро";"Сбер";"92.55";RUB;"Сбер";"0";RUB;"2026-03-23 16:57:38";"2026-03-23 16:57:38";
2026-03-23;"Уход за собой";"Салон красоты";"Стрижка Сергея #Сергей";"Т-Банк";"2310.52";RUB;"Т-Банк";"0";RUB;"2026-03-23 08:52:15";"2026-03-23 08:52:15";
2026-03-22;"Интернет-покупки / Подписки";"ivi";"Подписка ivi";"Т-Банк";"559.83";RUB;"Т-Банк";"0";RUB;"2026-03-22 09:05:42";"2026-03-22 09:05:42";
2026-03-21;"Еда дома";"Пятёрочка";"Закупка на неделю";"Т-Банк";"4683.06";RUB;"Т-Банк";"0";RUB;"2026-03-21 12:19:48";"2026-03-21 12:19:48";
2026-03-21;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"4255.37";RUB;"Т-Банк";"0";RUB;"2026-03-21 11:52:32";"2026-03-21 11:52:32";
2026-03-20;"Интернет-покупки / Подписки";"OpenAI";"ChatGPT Plus подписка #работа";"Т-Банк";"35.46";RUB;"Т-Банк";"0";RUB;"2026-03-20 08:55:53";"2026-03-20 08:55:53";
2026-03-19;"Здоровье";"Аптека 36.6";"Препараты для давления для мамы";"Т-Банк";"2490.94";RUB;"Т-Банк";"0";RUB;"2026-03-19 18:48:50";"2026-03-19 18:48:50";
2026-03-19;"Животные / Кот";"Ле'Муррр";"Корм для кота #Барсик";"Т-Банк";"1874.21";RUB;"Т-Банк";"0";RUB;"2026-03-19 13:21:11";"2026-03-19 13:21:11";
2026-03-19;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"295.84";RUB;"Т-Банк";"0";RUB;"2026-03-19 08:38:04";"2026-03-19 08:38:04";
2026-03-18;"Машина";"Автомойка";"Мойка машины и химчистка #машина";"Т-Банк";"6542.37";RUB;"Т-Банк";"0";RUB;"2026-03-18 20:42:55";"2026-03-18 20:42:55";
2026-03-18;"Уход за собой";"Салон красоты";"Окрашивание #Катя";"Т-Банк";"3944.62";RUB;"Т-Банк";"0";RUB;"2026-03-18 18:23:26";"2026-03-18 18:23:26";
2026-03-18;"Животные / Кот";"Четыре Лапы";"Сухой корм Hill's #Барсик";"Т-Банк";"801.88";RUB;"Т-Банк";"0";RUB;"2026-03-18 15:04:15";"2026-03-18 15:04:15";
2026-03-18;"Транспорт";"Яндекс Такси";"Такси до офиса";"Т-Банк";"1252.23";RUB;"Т-Банк";"0";RUB;"2026-03-18 11:37:51";"2026-03-18 11:37:51";
2026-03-18;"Машина";"Платная дорога М11";"Проезд по платной дороге #машина";"Т-Банк";"313.03";RUB;"Т-Банк";"0";RUB;"2026-03-18 10:55:14";"2026-03-18 10:55:14";
2026-03-18;"Интернет-покупки / Подписки";"YouTube Premium";"YouTube Premium";"Т-Банк";"394.03";RUB;"Т-Банк";"0";RUB;"2026-03-18 09:24:52";"2026-03-18 09:24:52";
2026-03-17;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3546.14";RUB;"Т-Банк";"0";RUB;"2026-03-17 17:29:13";"2026-03-17 17:29:13";
2026-03-17;"Еда дома";"Магнит";"Магнит, забежали по дороге домой";"Т-Банк";"5458.66";RUB;"Т-Банк";"0";RUB;"2026-03-17 11:16:37";"2026-03-17 11:16:37";
2026-03-17;"Инвестиции";"Т-Банк Инвестиции";"Купонный доход по облигациям";"Т-Банк - Брокерский счёт";"0";RUB;"Т-Банк - Брокерский счёт";"14896.18";RUB;"2026-03-17 11:00:47";"2026-03-17 11:00:47";
2026-03-17;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"94.83";RUB;"Сбер";"0";RUB;"2026-03-17 09:21:28";"2026-03-17 09:21:28";
2026-03-16;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"121.76";RUB;"Сбер";"0";RUB;"2026-03-16 22:33:40";"2026-03-16 22:33:40";
2026-03-16;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"325.1";RUB;"Т-Банк";"0";RUB;"2026-03-16 10:00:38";"2026-03-16 10:00:38";
2026-03-15;"Еда дома";"Перекрёсток";"Продукты в Перекрёсток";"Сбер";"5576.08";RUB;"Сбер";"0";RUB;"2026-03-15 18:06:28";"2026-03-15 18:06:28";
2026-03-15;"Еда дома";"Пятёрочка";"Пятёрочка, фрукты и хлеб";"Т-Банк";"3891.15";RUB;"Т-Банк";"0";RUB;"2026-03-15 15:02:57";"2026-03-15 15:02:57";
2026-03-15;"Интернет-покупки / Подписки";"Spotify";"Spotify Premium";"Т-Банк";"262.2";RUB;"Т-Банк";"0";RUB;"2026-03-15 07:24:37";"2026-03-15 07:24:37";
2026-03-14;"Еда дома";"Глобус";"Глобус #еда";"Т-Банк";"8758.88";RUB;"Т-Банк";"0";RUB;"2026-03-14 22:30:23";"2026-03-14 22:30:23";
2026-03-14;"Квартира";"МГТС";"Домашний интернет 500 Мбит/с";"Т-Банк";"992.92";RUB;"Т-Банк";"0";RUB;"2026-03-14 13:35:41";"2026-03-14 13:35:41";
2026-03-14;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"4255.37";RUB;"Т-Банк";"0";RUB;"2026-03-14 10:27:48";"2026-03-14 10:27:48";
2026-03-13;"Еда дома";"Метро";"Метро #дочь покупала молоко и хлопья";"Т-Банк";"2289.65";RUB;"Т-Банк";"0";RUB;"2026-03-13 21:23:22";"2026-03-13 21:23:22";
2026-03-13;"Транспорт";"Яндекс Такси";"Такси до офиса";"Т-Банк";"709.57";RUB;"Т-Банк";"0";RUB;"2026-03-13 20:24:19";"2026-03-13 20:24:19";
2026-03-13;"Животные / Кот";"Petshop.ru";"Корм для кота #Барсик";"Т-Банк";"2454.36";RUB;"Т-Банк";"0";RUB;"2026-03-13 12:43:25";"2026-03-13 12:43:25";
2026-03-13;"Машина";"Платная дорога М11";"Проезд по платной дороге #машина";"Т-Банк";"151.3";RUB;"Т-Банк";"0";RUB;"2026-03-13 10:19:02";"2026-03-13 10:19:02";
2026-03-12;"Квартира";"ЖКУ-Москва";"Оплата электроэнергии за февраль";"Т-Банк";"5912.36";RUB;"Т-Банк";"0";RUB;"2026-03-12 20:01:23";"2026-03-12 20:01:23";
2026-03-12;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3546.14";RUB;"Т-Банк";"0";RUB;"2026-03-12 17:21:09";"2026-03-12 17:21:09";
2026-03-12;"Интернет-покупки / Подписки";"Кинопоиск HD";"Подписка на кино";"Т-Банк";"778.13";RUB;"Т-Банк";"0";RUB;"2026-03-12 09:19:21";"2026-03-12 09:19:21";
2026-03-12;"Транспорт";"Яндекс Такси";"Такси с работы";"Т-Банк";"1004.86";RUB;"Т-Банк";"0";RUB;"2026-03-12 08:31:52";"2026-03-12 08:31:52";
2026-03-12;"Еда вне дома";"Кафе у работы";"Кофе с утра #работа";"Т-Банк";"397.43";RUB;"Т-Банк";"0";RUB;"2026-03-12 08:19:22";"2026-03-12 08:19:22";
2026-03-11;"Еда дома";"Яндекс Лавка";"Яндекс Лавка #еда";"Сбер";"1128.88";RUB;"Сбер";"0";RUB;"2026-03-11 20:34:16";"2026-03-11 20:34:16";
2026-03-11;"Еда вне дома";"Bro & N";"Bro & N семьёй";"Т-Банк";"8373.32";RUB;"Т-Банк";"0";RUB;"2026-03-11 17:53:09";"2026-03-11 17:53:09";
2026-03-11;"Интернет-покупки / Подписки";"Adobe";"Подписка Adobe Creative Cloud #работа";"Сбер";"2127.69";RUB;"Сбер";"0";RUB;"2026-03-11 13:00:29";"2026-03-11 13:00:29";
2026-03-11;"Еда вне дома";"Cofix";"Кофе с утра #работа";"Т-Банк";"366.59";RUB;"Т-Банк";"0";RUB;"2026-03-11 10:50:29";"2026-03-11 10:50:29";
2026-03-10;"Транспорт";"Яндекс Такси";"Такси до клиента #работа";"Т-Банк";"1344.17";RUB;"Т-Банк";"0";RUB;"2026-03-10 19:38:25";"2026-03-10 19:38:25";
2026-03-10;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3546.14";RUB;"Т-Банк";"0";RUB;"2026-03-10 18:23:16";"2026-03-10 18:23:16";
2026-03-10;"Квартира";"iBank.ZhKU Moscow";"Оплата ЖКУ за февраль";"Т-Банк";"19263.74";RUB;"Т-Банк";"0";RUB;"2026-03-10 17:54:02";"2026-03-10 17:54:02";
2026-03-10;"Еда дома";"Перекрёсток";"Перекрёсток #еда";"Т-Банк";"2833.09";RUB;"Т-Банк";"0";RUB;"2026-03-10 16:27:08";"2026-03-10 16:27:08";
2026-03-10;"Еда дома";"Яндекс Лавка";"Закупка на неделю";"Сбер";"2605.08";RUB;"Сбер";"0";RUB;"2026-03-10 13:06:59";"2026-03-10 13:06:59";
2026-03-10;"Еда вне дома";"Кафе у работы";"Кофе с утра #работа";"Т-Банк";"451.48";RUB;"Т-Банк";"0";RUB;"2026-03-10 10:39:48";"2026-03-10 10:39:48";
2026-03-09;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"103.07";RUB;"Сбер";"0";RUB;"2026-03-09 13:07:18";"2026-03-09 13:07:18";
2026-03-09;"";"";"Пополнение брокерского счёта";"Т-Банк";"24505.43";RUB;"Т-Банк - Брокерский счёт";"24505.43";RUB;"2026-03-09 12:28:29";"2026-03-09 12:28:29";
2026-03-09;"Еда вне дома";"Перчини";"Перчини с Катей";"Т-Банк";"3382.71";RUB;"Т-Банк";"0";RUB;"2026-03-09 10:15:09";"2026-03-09 10:15:09";
2026-03-09;"Еда дома";"Магнит";"Магнит, фрукты и хлеб";"Т-Банк";"2316.41";RUB;"Т-Банк";"0";RUB;"2026-03-09 09:53:06";"2026-03-09 09:53:06";
2026-03-08;"Еда дома";"Пятёрочка";"Пятёрочка, фрукты и хлеб";"Т-Банк";"6163.09";RUB;"Т-Банк";"0";RUB;"2026-03-08 09:05:28";"2026-03-08 09:05:28";
2026-03-08;"Интернет-покупки / Подписки";"iCloud";"iCloud 50 ГБ #apple";"Т-Банк";"139.2";RUB;"Т-Банк";"0";RUB;"2026-03-08 08:21:21";"2026-03-08 08:21:21";
2026-03-08;"Животные / Собака";"Зоомагазин Бетховен";"Поводок и амуниция #Чарли";"Т-Банк";"4538.03";RUB;"Т-Банк";"0";RUB;"2026-03-08 08:18:28";"2026-03-08 08:18:28";
2026-03-07;"Еда дома";"Самокат";"Самокат, фрукты и хлеб";"Т-Банк";"2946.53";RUB;"Т-Банк";"0";RUB;"2026-03-07 19:52:11";"2026-03-07 19:52:11";
2026-03-07;"Подарки";"OZON";"Цветы для Кати на 8 марта #Катя";"Т-Банк";"10262.61";RUB;"Т-Банк";"0";RUB;"2026-03-07 12:59:48";"2026-03-07 12:59:48";
2026-03-07;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"4255.37";RUB;"Т-Банк";"0";RUB;"2026-03-07 12:44:20";"2026-03-07 12:44:20";
2026-03-07;"Еда вне дома";"Ginza";"Ginza семьёй";"Т-Банк";"7356.06";RUB;"Т-Банк";"0";RUB;"2026-03-07 12:24:38";"2026-03-07 12:24:38";
2026-03-07;"Квартира";"ВТБ Ипотека";"Платёж по ипотеке за март #ипотека";"Т-Банк";"102128.91";RUB;"Т-Банк";"0";RUB;"2026-03-07 09:38:44";"2026-03-07 09:38:44";
2026-03-06;"Еда дома";"Окей";"Окей #еда";"Сбер";"7432.23";RUB;"Сбер";"0";RUB;"2026-03-06 19:32:25";"2026-03-06 19:32:25";
2026-03-06;"Еда дома";"Лента";"Лента, фрукты и хлеб";"Т-Банк";"4271.03";RUB;"Т-Банк";"0";RUB;"2026-03-06 19:03:00";"2026-03-06 19:03:00";
2026-03-06;"Транспорт";"Яндекс Такси";"Такси из аэропорта";"Т-Банк";"784.81";RUB;"Т-Банк";"0";RUB;"2026-03-06 16:12:50";"2026-03-06 16:12:50";
2026-03-06;"";"";"Перевод на накопительный счёт";"Т-Банк";"67370.06";RUB;"Т-Банк - Нак.счет";"67370.06";RUB;"2026-03-06 14:59:53";"2026-03-06 14:59:53";
2026-03-06;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"309.73";RUB;"Т-Банк";"0";RUB;"2026-03-06 10:58:09";"2026-03-06 10:58:09";
2026-03-06;"Связь";"Билайн";"Мобильная связь Сони #дочь";"Т-Банк";"496.46";RUB;"Т-Банк";"0";RUB;"2026-03-06 09:31:01";"2026-03-06 09:31:01";
2026-03-05;"Машина";"Платная парковка";"Парковка в центре #машина";"Т-Банк";"337.97";RUB;"Т-Банк";"0";RUB;"2026-03-05 22:42:32";"2026-03-05 22:42:32";
2026-03-05;"Еда вне дома";"Старбакс";"Завтрак в Старбакс";"Т-Банк";"291.14";RUB;"Т-Банк";"0";RUB;"2026-03-05 22:28:28";"2026-03-05 22:28:28";
2026-03-05;"Еда дома";"Азбука Вкуса";"Магазин Азбука Вкуса, на ужин";"Т-Банк";"6779.37";RUB;"Т-Банк";"0";RUB;"2026-03-05 21:39:25";"2026-03-05 21:39:25";
2026-03-05;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"3546.14";RUB;"Т-Банк";"0";RUB;"2026-03-05 17:00:31";"2026-03-05 17:00:31";
2026-03-05;"Транспорт";"Аэроэкспресс";"Поездка на метро";"Сбер";"106.9";RUB;"Сбер";"0";RUB;"2026-03-05 16:48:24";"2026-03-05 16:48:24";
2026-03-05;"Зарплата";"Работа Сергея";"Квартальная премия за Q4";"Т-Банк";"0";RUB;"Т-Банк";"217055.31";RUB;"2026-03-05 11:50:57";"2026-03-05 11:50:57";
2026-03-05;"Зарплата";"Работа Сергея";"Зарплата за февраль";"Т-Банк";"0";RUB;"Т-Банк";"351579.45";RUB;"2026-03-05 10:59:19";"2026-03-05 10:59:19";
2026-03-05;"Еда вне дома";"Кафе у работы";"Кофе с утра #работа";"Т-Банк";"267.93";RUB;"Т-Банк";"0";RUB;"2026-03-05 10:24:44";"2026-03-05 10:24:44";
